DATUM_ABSTIMMUNG;VORLAGE_BEZEICHNUNG;VORLAGEART_CODE;VORLAGEART_BEZEICHNUNG;BEZIRK_NR;BEZIRK_NAME;BFS_NR_GEMEINDE;GEMEINDE_NAME;STIMMBERECHTIGTE;EINGELEGTE_STIMMEN;LEERE_STIMMEN;UNGUELTIGE_STIMMEN;GUELTIGE_STIMMEN;JA_STIMMEN;NEIN_STIMMEN;STIMMBETEILIGUNG
30.11.2008;Beschluss des Grossen Rates betreffend den Beitritt des Kantons Thurgau zur interkantonalen Vereinbarung über die Harmonisierung der obligatorischen Schule;4;Fakultatives Referendum;2006;Münchwilen;4746;Münchwilen;2921;1146;19;21;1106;528;578;39.23
30.11.2008;Beschluss des Grossen Rates betreffend den Beitritt des Kantons Thurgau zur interkantonalen Vereinbarung über die Harmonisierung der obligatorischen Schule;4;Fakultatives Referendum;2005;Kreuzlingen;4691;Münsterlingen;1427;679;19;6;654;356;298;47.58
30.11.2008;Beschluss des Grossen Rates betreffend den Beitritt des Kantons Thurgau zur interkantonalen Vereinbarung über die Harmonisierung der obligatorischen Schule;4;Fakultatives Referendum;2004;Frauenfeld;4601;Neunforn;727;342;10;1;331;166;165;47.04
30.11.2008;Beschluss des Grossen Rates betreffend den Beitritt des Kantons Thurgau zur interkantonalen Vereinbarung über die Harmonisierung der obligatorischen Schule;4;Fakultatives Referendum;2007;Steckborn;4841;Pfyn;1354;577;8;3;566;244;322;42.61
30.11.2008;Beschluss des Grossen Rates betreffend den Beitritt des Kantons Thurgau zur interkantonalen Vereinbarung über die Harmonisierung der obligatorischen Schule;4;Fakultatives Referendum;2007;Steckborn;4846;Raperswilen;296;158;2;0;156;62;94;53.38
30.11.2008;Beschluss des Grossen Rates betreffend den Beitritt des Kantons Thurgau zur interkantonalen Vereinbarung über die Harmonisierung der obligatorischen Schule;4;Fakultatives Referendum;2006;Münchwilen;4751;Rickenbach b. Wil;1463;579;9;13;557;265;292;39.58
30.11.2008;Beschluss des Grossen Rates betreffend den Beitritt des Kantons Thurgau zur interkantonalen Vereinbarung über die Harmonisierung der obligatorischen Schule;4;Fakultatives Referendum;2001;Arbon;4431;Roggwil;1964;864;11;12;841;458;383;43.99
30.11.2008;Beschluss des Grossen Rates betreffend den Beitritt des Kantons Thurgau zur interkantonalen Vereinbarung über die Harmonisierung der obligatorischen Schule;4;Fakultatives Referendum;2001;Arbon;4436;Romanshorn;5730;2556;48;78;2430;1186;1244;44.61
30.11.2008;Beschluss des Grossen Rates betreffend den Beitritt des Kantons Thurgau zur interkantonalen Vereinbarung über die Harmonisierung der obligatorischen Schule;4;Fakultatives Referendum;2007;Steckborn;4851;Salenstein;785;386;8;1;377;186;191;49.17
30.11.2008;Beschluss des Grossen Rates betreffend den Beitritt des Kantons Thurgau zur interkantonalen Vereinbarung über die Harmonisierung der obligatorischen Schule;4;Fakultatives Referendum;2001;Arbon;4441;Salmsach;807;315;2;2;311;143;168;39.03
30.11.2008;Beschluss des Grossen Rates betreffend den Beitritt des Kantons Thurgau zur interkantonalen Vereinbarung über die Harmonisierung der obligatorischen Schule;4;Fakultatives Referendum;2003;Diessenhofen;4546;Schlatt;1096;531;12;0;519;230;289;48.45
30.11.2008;Beschluss des Grossen Rates betreffend den Beitritt des Kantons Thurgau zur interkantonalen Vereinbarung über die Harmonisierung der obligatorischen Schule;4;Fakultatives Referendum;2006;Münchwilen;4756;Schönholzerswilen;531;257;2;6;249;102;147;48.4
30.11.2008;Beschluss des Grossen Rates betreffend den Beitritt des Kantons Thurgau zur interkantonalen Vereinbarung über die Harmonisierung der obligatorischen Schule;4;Fakultatives Referendum;2006;Münchwilen;4761;Sirnach;4232;1791;27;42;1722;847;875;42.32
30.11.2008;Beschluss des Grossen Rates betreffend den Beitritt des Kantons Thurgau zur interkantonalen Vereinbarung über die Harmonisierung der obligatorischen Schule;4;Fakultatives Referendum;2001;Arbon;4446;Sommeri;369;186;0;6;180;83;97;50.41
30.11.2008;Beschluss des Grossen Rates betreffend den Beitritt des Kantons Thurgau zur interkantonalen Vereinbarung über die Harmonisierung der obligatorischen Schule;4;Fakultatives Referendum;2007;Steckborn;4864;Steckborn;2139;1036;26;20;990;474;516;48.43
30.11.2008;Beschluss des Grossen Rates betreffend den Beitritt des Kantons Thurgau zur interkantonalen Vereinbarung über die Harmonisierung der obligatorischen Schule;4;Fakultatives Referendum;2004;Frauenfeld;4606;Stettfurt;779;368;3;8;357;178;179;47.24
30.11.2008;Beschluss des Grossen Rates betreffend den Beitritt des Kantons Thurgau zur interkantonalen Vereinbarung über die Harmonisierung der obligatorischen Schule;4;Fakultatives Referendum;2002;Bischofszell;4506;Sulgen;2140;985;16;23;946;423;523;46.03
30.11.2008;Beschluss des Grossen Rates betreffend den Beitritt des Kantons Thurgau zur interkantonalen Vereinbarung über die Harmonisierung der obligatorischen Schule;4;Fakultatives Referendum;2005;Kreuzlingen;4696;Tägerwilen;2052;922;26;23;873;458;415;44.93
30.11.2008;Beschluss des Grossen Rates betreffend den Beitritt des Kantons Thurgau zur interkantonalen Vereinbarung über die Harmonisierung der obligatorischen Schule;4;Fakultatives Referendum;2004;Frauenfeld;4611;Thundorf;927;389;13;0;376;178;198;41.96
30.11.2008;Beschluss des Grossen Rates betreffend den Beitritt des Kantons Thurgau zur interkantonalen Vereinbarung über die Harmonisierung der obligatorischen Schule;4;Fakultatives Referendum;2006;Münchwilen;4776;Tobel-Tägerschen;914;427;5;17;405;145;260;46.72
30.11.2008;Beschluss des Grossen Rates betreffend den Beitritt des Kantons Thurgau zur interkantonalen Vereinbarung über die Harmonisierung der obligatorischen Schule;4;Fakultatives Referendum;2004;Frauenfeld;4616;Uesslingen-Buch;771;342;4;4;334;154;180;44.36
30.11.2008;Beschluss des Grossen Rates betreffend den Beitritt des Kantons Thurgau zur interkantonalen Vereinbarung über die Harmonisierung der obligatorischen Schule;4;Fakultatives Referendum;2001;Arbon;4451;Uttwil;1115;527;3;12;512;240;272;47.26
30.11.2008;Beschluss des Grossen Rates betreffend den Beitritt des Kantons Thurgau zur interkantonalen Vereinbarung über die Harmonisierung der obligatorischen Schule;4;Fakultatives Referendum;2007;Steckborn;4871;Wagenhausen;1097;493;6;0;487;222;265;44.94
30.11.2008;Beschluss des Grossen Rates betreffend den Beitritt des Kantons Thurgau zur interkantonalen Vereinbarung über die Harmonisierung der obligatorischen Schule;4;Fakultatives Referendum;2005;Kreuzlingen;4701;Wäldi;667;326;2;1;323;130;193;48.88
30.11.2008;Beschluss des Grossen Rates betreffend den Beitritt des Kantons Thurgau zur interkantonalen Vereinbarung über die Harmonisierung der obligatorischen Schule;4;Fakultatives Referendum;2006;Münchwilen;4781;Wängi;2750;1253;21;27;1205;492;713;45.56
30.11.2008;Beschluss des Grossen Rates betreffend den Beitritt des Kantons Thurgau zur interkantonalen Vereinbarung über die Harmonisierung der obligatorischen Schule;4;Fakultatives Referendum;2004;Frauenfeld;4621;Warth-Weiningen;908;469;16;11;442;222;220;51.65
30.11.2008;Beschluss des Grossen Rates betreffend den Beitritt des Kantons Thurgau zur interkantonalen Vereinbarung über die Harmonisierung der obligatorischen Schule;4;Fakultatives Referendum;2008;Weinfelden;4946;Weinfelden;6667;3221;45;64;3112;1560;1552;48.31
30.11.2008;Beschluss des Grossen Rates betreffend den Beitritt des Kantons Thurgau zur interkantonalen Vereinbarung über die Harmonisierung der obligatorischen Schule;4;Fakultatives Referendum;2008;Weinfelden;4951;Wigoltingen;1491;909;18;6;885;384;501;60.97
30.11.2008;Beschluss des Grossen Rates betreffend den Beitritt des Kantons Thurgau zur interkantonalen Vereinbarung über die Harmonisierung der obligatorischen Schule;4;Fakultatives Referendum;2006;Münchwilen;4786;Wilen;1372;648;9;9;630;358;272;47.23
30.11.2008;Beschluss des Grossen Rates betreffend den Beitritt des Kantons Thurgau zur interkantonalen Vereinbarung über die Harmonisierung der obligatorischen Schule;4;Fakultatives Referendum;2006;Münchwilen;4791;Wuppenau;718;328;3;0;325;130;195;45.68
30.11.2008;Beschluss des Grossen Rates betreffend den Beitritt des Kantons Thurgau zur interkantonalen Vereinbarung über die Harmonisierung der obligatorischen Schule;4;Fakultatives Referendum;2002;Bischofszell;4511;Zihlschlacht-Sitterdorf;1378;603;8;7;588;207;381;43.76
