DATUM_ABSTIMMUNG;VORLAGE_BEZEICHNUNG;VORLAGEART_CODE;VORLAGEART_BEZEICHNUNG;BEZIRK_NR;BEZIRK_NAME;BFS_NR_GEMEINDE;GEMEINDE_NAME;STIMMBERECHTIGTE;EINGELEGTE_STIMMEN;LEERE_STIMMEN;UNGUELTIGE_STIMMEN;GUELTIGE_STIMMEN;JA_STIMMEN;NEIN_STIMMEN;STIMMBETEILIGUNG
17.05.2009;"Volksinitiative ""Schutz vor Passivrauchen""";2;Volksinitiative mit Gegenvorschlag;2006;Münchwilen;4756;Schönholzerswilen;528;237;3;0;234;81;141;44.89
17.05.2009;"Volksinitiative ""Schutz vor Passivrauchen""";2;Volksinitiative mit Gegenvorschlag;2006;Münchwilen;4761;Sirnach;4260;1598;0;57;1541;633;784;37.51
17.05.2009;"Volksinitiative ""Schutz vor Passivrauchen""";2;Volksinitiative mit Gegenvorschlag;2001;Arbon;4446;Sommeri;371;166;0;1;165;61;94;44.74
17.05.2009;"Volksinitiative ""Schutz vor Passivrauchen""";2;Volksinitiative mit Gegenvorschlag;2007;Steckborn;4864;Steckborn;2148;868;3;18;847;329;416;40.41
17.05.2009;"Volksinitiative ""Schutz vor Passivrauchen""";2;Volksinitiative mit Gegenvorschlag;2004;Frauenfeld;4606;Stettfurt;783;330;2;10;318;160;143;42.15
17.05.2009;"Volksinitiative ""Schutz vor Passivrauchen""";2;Volksinitiative mit Gegenvorschlag;2002;Bischofszell;4506;Sulgen;2163;866;6;17;843;375;392;40.04
17.05.2009;"Volksinitiative ""Schutz vor Passivrauchen""";2;Volksinitiative mit Gegenvorschlag;2005;Kreuzlingen;4696;Tägerwilen;2050;888;3;34;851;374;399;43.32
17.05.2009;"Volksinitiative ""Schutz vor Passivrauchen""";2;Volksinitiative mit Gegenvorschlag;2004;Frauenfeld;4611;Thundorf;926;408;1;3;404;142;231;44.06
17.05.2009;"Volksinitiative ""Schutz vor Passivrauchen""";2;Volksinitiative mit Gegenvorschlag;2006;Münchwilen;4776;Tobel-Tägerschen;935;367;0;15;352;121;195;39.25
17.05.2009;"Volksinitiative ""Schutz vor Passivrauchen""";2;Volksinitiative mit Gegenvorschlag;2004;Frauenfeld;4616;Uesslingen-Buch;776;313;2;8;303;102;169;40.34
17.05.2009;"Volksinitiative ""Schutz vor Passivrauchen""";2;Volksinitiative mit Gegenvorschlag;2001;Arbon;4451;Uttwil;1105;515;2;7;506;212;249;46.61
17.05.2009;"Volksinitiative ""Schutz vor Passivrauchen""";2;Volksinitiative mit Gegenvorschlag;2007;Steckborn;4871;Wagenhausen;1089;441;6;11;424;151;236;40.5
17.05.2009;"Volksinitiative ""Schutz vor Passivrauchen""";2;Volksinitiative mit Gegenvorschlag;2005;Kreuzlingen;4701;Wäldi;684;355;0;2;353;112;212;51.9
17.05.2009;"Volksinitiative ""Schutz vor Passivrauchen""";2;Volksinitiative mit Gegenvorschlag;2006;Münchwilen;4781;Wängi;2755;1169;13;39;1117;475;531;42.43
17.05.2009;"Volksinitiative ""Schutz vor Passivrauchen""";2;Volksinitiative mit Gegenvorschlag;2004;Frauenfeld;4621;Warth-Weiningen;915;436;4;4;428;189;208;47.65
17.05.2009;"Volksinitiative ""Schutz vor Passivrauchen""";2;Volksinitiative mit Gegenvorschlag;2008;Weinfelden;4946;Weinfelden;6742;3081;20;47;3014;1369;1387;45.7
17.05.2009;"Volksinitiative ""Schutz vor Passivrauchen""";2;Volksinitiative mit Gegenvorschlag;2008;Weinfelden;4951;Wigoltingen;1497;598;0;7;591;226;324;39.95
17.05.2009;"Volksinitiative ""Schutz vor Passivrauchen""";2;Volksinitiative mit Gegenvorschlag;2006;Münchwilen;4786;Wilen;1371;531;2;16;513;263;202;38.73
17.05.2009;"Volksinitiative ""Schutz vor Passivrauchen""";2;Volksinitiative mit Gegenvorschlag;2006;Münchwilen;4791;Wuppenau;720;308;2;0;306;102;178;42.78
17.05.2009;"Volksinitiative ""Schutz vor Passivrauchen""";2;Volksinitiative mit Gegenvorschlag;2002;Bischofszell;4511;Zihlschlacht-Sitterdorf;1405;489;2;8;479;179;259;34.8
