DATUM_ABSTIMMUNG;VORLAGE_BEZEICHNUNG;VORLAGEART_CODE;VORLAGEART_BEZEICHNUNG;BEZIRK_NR;BEZIRK_NAME;BFS_NR_GEMEINDE;GEMEINDE_NAME;STIMMBERECHTIGTE;EINGELEGTE_STIMMEN;LEERE_STIMMEN;UNGUELTIGE_STIMMEN;GUELTIGE_STIMMEN;JA_STIMMEN;NEIN_STIMMEN;STIMMBETEILIGUNG
15.05.2011;"Volksinitiative ""Ja zu effizienter und erneuerbarer Energie - natürlich Thurgau!""";1;Volksinitiative;2015;Weinfelden;4506;Sulgen;2203;709;12;11;686;594;92;32.18
15.05.2011;"Volksinitiative ""Ja zu effizienter und erneuerbarer Energie - natürlich Thurgau!""";1;Volksinitiative;2013;Kreuzlingen;4696;Tägerwilen;2150;550;12;9;529;462;67;25.58
15.05.2011;"Volksinitiative ""Ja zu effizienter und erneuerbarer Energie - natürlich Thurgau!""";1;Volksinitiative;2012;Frauenfeld;4611;Thundorf;953;202;4;0;198;166;32;21.2
15.05.2011;"Volksinitiative ""Ja zu effizienter und erneuerbarer Energie - natürlich Thurgau!""";1;Volksinitiative;2014;Münchwilen;4776;Tobel-Tägerschen;939;210;4;7;199;178;21;22.36
15.05.2011;"Volksinitiative ""Ja zu effizienter und erneuerbarer Energie - natürlich Thurgau!""";1;Volksinitiative;2012;Frauenfeld;4616;Uesslingen-Buch;792;195;4;2;189;151;38;24.62
15.05.2011;"Volksinitiative ""Ja zu effizienter und erneuerbarer Energie - natürlich Thurgau!""";1;Volksinitiative;2011;Arbon;4451;Uttwil;1168;358;6;0;352;283;69;30.65
15.05.2011;"Volksinitiative ""Ja zu effizienter und erneuerbarer Energie - natürlich Thurgau!""";1;Volksinitiative;2012;Frauenfeld;4871;Wagenhausen;1071;308;17;8;283;241;42;28.76
15.05.2011;"Volksinitiative ""Ja zu effizienter und erneuerbarer Energie - natürlich Thurgau!""";1;Volksinitiative;2013;Kreuzlingen;4701;Wäldi;704;200;3;3;194;153;41;28.41
15.05.2011;"Volksinitiative ""Ja zu effizienter und erneuerbarer Energie - natürlich Thurgau!""";1;Volksinitiative;2014;Münchwilen;4781;Wängi;2810;658;17;9;632;514;118;23.42
15.05.2011;"Volksinitiative ""Ja zu effizienter und erneuerbarer Energie - natürlich Thurgau!""";1;Volksinitiative;2012;Frauenfeld;4621;Warth-Weiningen;928;283;5;6;272;219;53;30.5
15.05.2011;"Volksinitiative ""Ja zu effizienter und erneuerbarer Energie - natürlich Thurgau!""";1;Volksinitiative;2015;Weinfelden;4946;Weinfelden;7023;2592;47;64;2481;2130;351;36.91
15.05.2011;"Volksinitiative ""Ja zu effizienter und erneuerbarer Energie - natürlich Thurgau!""";1;Volksinitiative;2015;Weinfelden;4951;Wigoltingen;1547;372;4;0;368;302;66;24.05
15.05.2011;"Volksinitiative ""Ja zu effizienter und erneuerbarer Energie - natürlich Thurgau!""";1;Volksinitiative;2014;Münchwilen;4786;Wilen;1422;316;3;3;310;284;26;22.22
15.05.2011;"Volksinitiative ""Ja zu effizienter und erneuerbarer Energie - natürlich Thurgau!""";1;Volksinitiative;2015;Weinfelden;4791;Wuppenau;759;195;1;0;194;162;32;25.69
15.05.2011;"Volksinitiative ""Ja zu effizienter und erneuerbarer Energie - natürlich Thurgau!""";1;Volksinitiative;2015;Weinfelden;4511;Zihlschlacht-Sitterdorf;1434;286;10;5;271;237;34;19.94
