DATUM_ABSTIMMUNG;VORLAGE_BEZEICHNUNG;VORLAGEART_CODE;VORLAGEART_BEZEICHNUNG;BEZIRK_NR;BEZIRK_NAME;BFS_NR_GEMEINDE;GEMEINDE_NAME;STIMMBERECHTIGTE;EINGELEGTE_STIMMEN;LEERE_STIMMEN;UNGUELTIGE_STIMMEN;GUELTIGE_STIMMEN;JA_STIMMEN;NEIN_STIMMEN;STIMMBETEILIGUNG
21.05.2006;"Volksinitiative ""Nur eine Fremdsprache an der Primarschule""";1;Volksinitiative;2006;Münchwilen;4756;Schönholzerswilen;520;204;0;0;204;152;52;39.23
21.05.2006;"Volksinitiative ""Nur eine Fremdsprache an der Primarschule""";1;Volksinitiative;2006;Münchwilen;4761;Sirnach;4101;1194;9;1;1184;578;606;29.11
21.05.2006;"Volksinitiative ""Nur eine Fremdsprache an der Primarschule""";1;Volksinitiative;2001;Arbon;4446;Sommeri;352;133;0;4;129;73;56;37.78
21.05.2006;"Volksinitiative ""Nur eine Fremdsprache an der Primarschule""";1;Volksinitiative;2007;Steckborn;4864;Steckborn;2108;688;16;13;659;284;375;32.64
21.05.2006;"Volksinitiative ""Nur eine Fremdsprache an der Primarschule""";1;Volksinitiative;2004;Frauenfeld;4606;Stettfurt;746;285;5;6;274;123;151;38.2
21.05.2006;"Volksinitiative ""Nur eine Fremdsprache an der Primarschule""";1;Volksinitiative;2002;Bischofszell;4506;Sulgen;2103;697;11;7;679;321;358;33.14
21.05.2006;"Volksinitiative ""Nur eine Fremdsprache an der Primarschule""";1;Volksinitiative;2005;Kreuzlingen;4696;Tägerwilen;2016;653;8;12;633;231;402;32.39
21.05.2006;"Volksinitiative ""Nur eine Fremdsprache an der Primarschule""";1;Volksinitiative;2004;Frauenfeld;4611;Thundorf;902;338;1;0;337;230;107;37.47
21.05.2006;"Volksinitiative ""Nur eine Fremdsprache an der Primarschule""";1;Volksinitiative;2006;Münchwilen;4776;Tobel-Tägerschen;900;252;3;3;246;133;113;28
21.05.2006;"Volksinitiative ""Nur eine Fremdsprache an der Primarschule""";1;Volksinitiative;2004;Frauenfeld;4616;Uesslingen-Buch;747;265;4;2;259;161;98;35.48
21.05.2006;"Volksinitiative ""Nur eine Fremdsprache an der Primarschule""";1;Volksinitiative;2001;Arbon;4451;Uttwil;1017;339;8;3;328;116;212;33.33
21.05.2006;"Volksinitiative ""Nur eine Fremdsprache an der Primarschule""";1;Volksinitiative;2007;Steckborn;4871;Wagenhausen;1079;361;6;2;353;169;184;33.46
21.05.2006;"Volksinitiative ""Nur eine Fremdsprache an der Primarschule""";1;Volksinitiative;2005;Kreuzlingen;4701;Wäldi;658;258;1;0;257;150;107;39.21
21.05.2006;"Volksinitiative ""Nur eine Fremdsprache an der Primarschule""";1;Volksinitiative;2006;Münchwilen;4781;Wängi;2734;816;7;27;782;386;396;29.85
21.05.2006;"Volksinitiative ""Nur eine Fremdsprache an der Primarschule""";1;Volksinitiative;2004;Frauenfeld;4621;Warth-Weiningen;869;351;4;4;343;184;159;40.39
21.05.2006;"Volksinitiative ""Nur eine Fremdsprache an der Primarschule""";1;Volksinitiative;2008;Weinfelden;4946;Weinfelden;6400;2375;33;40;2302;1018;1284;37.11
21.05.2006;"Volksinitiative ""Nur eine Fremdsprache an der Primarschule""";1;Volksinitiative;2008;Weinfelden;4951;Wigoltingen;1461;428;1;2;425;221;204;29.3
21.05.2006;"Volksinitiative ""Nur eine Fremdsprache an der Primarschule""";1;Volksinitiative;2006;Münchwilen;4786;Wilen;1293;398;4;4;390;154;236;30.78
21.05.2006;"Volksinitiative ""Nur eine Fremdsprache an der Primarschule""";1;Volksinitiative;2006;Münchwilen;4791;Wuppenau;724;250;4;0;246;161;85;34.53
21.05.2006;"Volksinitiative ""Nur eine Fremdsprache an der Primarschule""";1;Volksinitiative;2002;Bischofszell;4511;Zihlschlacht-Sitterdorf;1344;399;4;5;390;254;136;29.69
