DATUM_ABSTIMMUNG;VORLAGE_BEZEICHNUNG;VORLAGEART_CODE;VORLAGEART_BEZEICHNUNG;BEZIRK_NR;BEZIRK_NAME;BFS_NR_GEMEINDE;GEMEINDE_NAME;STIMMBERECHTIGTE;EINGELEGTE_STIMMEN;LEERE_STIMMEN;UNGUELTIGE_STIMMEN;GUELTIGE_STIMMEN;JA_STIMMEN;NEIN_STIMMEN;STIMMBETEILIGUNG
21.05.2006;Gesetz betreffend die Änderung des Gesetzes über die Ladenöffnungszeiten;4;Fakultatives Referendum;2005;Kreuzlingen;4691;Münsterlingen;1390;495;2;4;489;188;301;35.61
21.05.2006;Gesetz betreffend die Änderung des Gesetzes über die Ladenöffnungszeiten;4;Fakultatives Referendum;2004;Frauenfeld;4601;Neunforn;698;232;4;0;228;88;140;33.24
21.05.2006;Gesetz betreffend die Änderung des Gesetzes über die Ladenöffnungszeiten;4;Fakultatives Referendum;2007;Steckborn;4841;Pfyn;1296;465;2;0;463;148;315;35.88
21.05.2006;Gesetz betreffend die Änderung des Gesetzes über die Ladenöffnungszeiten;4;Fakultatives Referendum;2007;Steckborn;4846;Raperswilen;287;98;2;1;95;22;73;34.15
21.05.2006;Gesetz betreffend die Änderung des Gesetzes über die Ladenöffnungszeiten;4;Fakultatives Referendum;2006;Münchwilen;4751;Rickenbach b. Wil;1385;376;2;4;370;153;217;27.15
21.05.2006;Gesetz betreffend die Änderung des Gesetzes über die Ladenöffnungszeiten;4;Fakultatives Referendum;2001;Arbon;4431;Roggwil;1892;542;7;5;530;223;307;28.65
21.05.2006;Gesetz betreffend die Änderung des Gesetzes über die Ladenöffnungszeiten;4;Fakultatives Referendum;2001;Arbon;4436;Romanshorn;5565;1708;11;14;1683;630;1053;30.69
21.05.2006;Gesetz betreffend die Änderung des Gesetzes über die Ladenöffnungszeiten;4;Fakultatives Referendum;2007;Steckborn;4851;Salenstein;795;293;4;0;289;135;154;36.86
21.05.2006;Gesetz betreffend die Änderung des Gesetzes über die Ladenöffnungszeiten;4;Fakultatives Referendum;2001;Arbon;4441;Salmsach;797;215;2;1;212;70;142;26.98
21.05.2006;Gesetz betreffend die Änderung des Gesetzes über die Ladenöffnungszeiten;4;Fakultatives Referendum;2003;Diessenhofen;4546;Schlatt;1074;307;3;0;304;114;190;28.58
21.05.2006;Gesetz betreffend die Änderung des Gesetzes über die Ladenöffnungszeiten;4;Fakultatives Referendum;2006;Münchwilen;4756;Schönholzerswilen;520;203;0;0;203;51;152;39.04
21.05.2006;Gesetz betreffend die Änderung des Gesetzes über die Ladenöffnungszeiten;4;Fakultatives Referendum;2006;Münchwilen;4761;Sirnach;4101;1202;2;0;1200;437;763;29.31
21.05.2006;Gesetz betreffend die Änderung des Gesetzes über die Ladenöffnungszeiten;4;Fakultatives Referendum;2001;Arbon;4446;Sommeri;352;135;0;4;131;51;80;38.35
21.05.2006;Gesetz betreffend die Änderung des Gesetzes über die Ladenöffnungszeiten;4;Fakultatives Referendum;2007;Steckborn;4864;Steckborn;2108;680;12;14;654;287;367;32.26
21.05.2006;Gesetz betreffend die Änderung des Gesetzes über die Ladenöffnungszeiten;4;Fakultatives Referendum;2004;Frauenfeld;4606;Stettfurt;746;287;1;6;280;124;156;38.47
21.05.2006;Gesetz betreffend die Änderung des Gesetzes über die Ladenöffnungszeiten;4;Fakultatives Referendum;2002;Bischofszell;4506;Sulgen;2103;698;1;8;689;236;453;33.19
21.05.2006;Gesetz betreffend die Änderung des Gesetzes über die Ladenöffnungszeiten;4;Fakultatives Referendum;2005;Kreuzlingen;4696;Tägerwilen;2016;654;3;10;641;280;361;32.44
21.05.2006;Gesetz betreffend die Änderung des Gesetzes über die Ladenöffnungszeiten;4;Fakultatives Referendum;2004;Frauenfeld;4611;Thundorf;902;340;4;0;336;109;227;37.69
21.05.2006;Gesetz betreffend die Änderung des Gesetzes über die Ladenöffnungszeiten;4;Fakultatives Referendum;2006;Münchwilen;4776;Tobel-Tägerschen;900;251;1;3;247;75;172;27.89
21.05.2006;Gesetz betreffend die Änderung des Gesetzes über die Ladenöffnungszeiten;4;Fakultatives Referendum;2004;Frauenfeld;4616;Uesslingen-Buch;747;265;0;2;263;93;170;35.48
