DATUM_ABSTIMMUNG;VORLAGE_BEZEICHNUNG;VORLAGEART_CODE;VORLAGEART_BEZEICHNUNG;BEZIRK_NR;BEZIRK_NAME;BFS_NR_GEMEINDE;GEMEINDE_NAME;STIMMBERECHTIGTE;EINGELEGTE_STIMMEN;LEERE_STIMMEN;UNGUELTIGE_STIMMEN;GUELTIGE_STIMMEN;JA_STIMMEN;NEIN_STIMMEN;STIMMBETEILIGUNG
13.02.2011;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2014;Münchwilen;4551;Aadorf;5593;2290;104;49;2137;1750;387;40.94
13.02.2011;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2015;Weinfelden;4711;Affeltrangen;1588;767;26;2;739;581;158;48.3
13.02.2011;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2013;Kreuzlingen;4641;Altnau;1272;608;25;0;583;485;98;47.8
13.02.2011;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2015;Weinfelden;4881;Amlikon-Bissegg;925;444;30;8;406;313;93;48
13.02.2011;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2011;Arbon;4461;Amriswil;7221;2885;138;40;2707;2233;474;39.95
13.02.2011;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2011;Arbon;4401;Arbon;8078;3307;251;78;2978;2442;536;40.94
13.02.2011;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2012;Frauenfeld;4536;Basadingen-Schlattingen;1179;602;50;7;545;372;173;51.06
13.02.2011;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2015;Weinfelden;4891;Berg;2089;1271;69;10;1192;966;226;60.84
13.02.2011;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2012;Frauenfeld;4801;Berlingen;580;398;28;8;362;270;92;68.62
13.02.2011;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2014;Münchwilen;4716;Bettwiesen;679;306;6;1;299;229;70;45.07
13.02.2011;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2014;Münchwilen;4721;Bichelsee-Balterswil;1851;822;48;8;766;602;164;44.41
13.02.2011;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2015;Weinfelden;4901;Birwinken;915;448;21;14;413;305;108;48.96
13.02.2011;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2015;Weinfelden;4471;Bischofszell;3445;1934;129;27;1778;1377;401;56.14
13.02.2011;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2013;Kreuzlingen;4643;Bottighofen;1258;663;24;7;632;520;112;52.7
13.02.2011;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2014;Münchwilen;4723;Braunau;461;248;13;0;235;157;78;53.8
13.02.2011;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2015;Weinfelden;4911;Bürglen;2066;1078;48;24;1006;781;225;52.18
13.02.2011;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2015;Weinfelden;4921;Bussnang;1465;765;32;0;733;554;179;52.22
13.02.2011;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2012;Frauenfeld;4545;Diessenhofen;1988;1093;87;0;1006;777;229;54.98
13.02.2011;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2011;Arbon;4406;Dozwil;424;220;12;2;206;166;40;51.89
13.02.2011;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2011;Arbon;4411;Egnach;2963;1360;54;33;1273;1049;224;45.9
13.02.2011;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2015;Weinfelden;4476;Erlen;2007;822;37;13;772;596;176;40.96
13.02.2011;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2013;Kreuzlingen;4646;Ermatingen;1761;931;59;14;858;670;188;52.87
