DATUM_ABSTIMMUNG;VORLAGE_BEZEICHNUNG;VORLAGEART_CODE;VORLAGEART_BEZEICHNUNG;BEZIRK_NR;BEZIRK_NAME;BFS_NR_GEMEINDE;GEMEINDE_NAME;STIMMBERECHTIGTE;EINGELEGTE_STIMMEN;LEERE_STIMMEN;UNGUELTIGE_STIMMEN;GUELTIGE_STIMMEN;JA_STIMMEN;NEIN_STIMMEN;STIMMBETEILIGUNG
08.02.2009;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2007;Steckborn;4851;Salenstein;791;446;9;3;434;306;128;56.38
08.02.2009;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2001;Arbon;4441;Salmsach;799;383;12;3;368;270;98;47.93
08.02.2009;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2003;Diessenhofen;4546;Schlatt;1096;597;27;0;570;443;127;54.47
08.02.2009;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2006;Münchwilen;4756;Schönholzerswilen;529;292;2;1;289;188;101;55.2
08.02.2009;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2006;Münchwilen;4761;Sirnach;4225;1806;37;45;1724;1327;397;42.75
08.02.2009;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2001;Arbon;4446;Sommeri;369;179;6;6;167;128;39;48.51
08.02.2009;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2007;Steckborn;4864;Steckborn;2147;981;34;22;925;730;195;45.69
08.02.2009;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2004;Frauenfeld;4606;Stettfurt;783;447;10;2;435;333;102;57.09
08.02.2009;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2002;Bischofszell;4506;Sulgen;2147;1031;20;16;995;754;241;48.02
08.02.2009;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2005;Kreuzlingen;4696;Tägerwilen;2057;937;15;25;897;698;199;45.55
08.02.2009;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2004;Frauenfeld;4611;Thundorf;925;437;16;0;421;318;103;47.24
08.02.2009;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2006;Münchwilen;4776;Tobel-Tägerschen;922;407;11;13;383;254;129;44.14
08.02.2009;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2004;Frauenfeld;4616;Uesslingen-Buch;768;363;4;9;350;263;87;47.27
08.02.2009;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2001;Arbon;4451;Uttwil;1117;579;15;8;556;403;153;51.84
08.02.2009;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2007;Steckborn;4871;Wagenhausen;1095;511;24;0;487;334;153;46.67
08.02.2009;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2005;Kreuzlingen;4701;Wäldi;674;334;6;3;325;217;108;49.55
08.02.2009;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2006;Münchwilen;4781;Wängi;2754;1306;19;37;1250;971;279;47.42
08.02.2009;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2004;Frauenfeld;4621;Warth-Weiningen;912;506;17;5;484;370;114;55.48
08.02.2009;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2008;Weinfelden;4946;Weinfelden;6694;3028;108;44;2876;2223;653;45.23
08.02.2009;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2008;Weinfelden;4951;Wigoltingen;1486;696;16;4;676;434;242;46.84
08.02.2009;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2006;Münchwilen;4786;Wilen;1385;624;18;8;598;489;109;45.05
08.02.2009;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2006;Münchwilen;4791;Wuppenau;725;378;10;1;367;249;118;52.14
08.02.2009;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2002;Bischofszell;4511;Zihlschlacht-Sitterdorf;1407;660;8;9;643;469;174;46.91
