DATUM_ABSTIMMUNG;VORLAGE_BEZEICHNUNG;VORLAGEART_CODE;VORLAGEART_BEZEICHNUNG;BEZIRK_NR;BEZIRK_NAME;BFS_NR_GEMEINDE;GEMEINDE_NAME;STIMMBERECHTIGTE;EINGELEGTE_STIMMEN;LEERE_STIMMEN;UNGUELTIGE_STIMMEN;GUELTIGE_STIMMEN;JA_STIMMEN;NEIN_STIMMEN;STIMMBETEILIGUNG
29.11.2009;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2004;Frauenfeld;4551;Aadorf;5475;2514;105;90;2319;1554;765;45.92
29.11.2009;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2006;Münchwilen;4711;Affeltrangen;1563;847;23;6;818;475;343;54.19
29.11.2009;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2005;Kreuzlingen;4641;Altnau;1266;611;25;2;584;370;214;48.26
29.11.2009;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2008;Weinfelden;4881;Amlikon-Bissegg;925;503;10;3;490;297;193;54.38
29.11.2009;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2002;Bischofszell;4461;Amriswil;7030;3184;107;68;3009;1634;1375;45.29
29.11.2009;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2001;Arbon;4401;Arbon;8003;3643;171;61;3411;2325;1086;45.52
29.11.2009;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2003;Diessenhofen;4536;Basadingen-Schlattingen;1158;787;31;19;737;205;532;67.96
29.11.2009;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2008;Weinfelden;4891;Berg;2093;1127;33;19;1075;684;391;53.85
29.11.2009;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2007;Steckborn;4801;Berlingen;568;348;10;7;331;115;216;61.27
29.11.2009;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2006;Münchwilen;4716;Bettwiesen;694;346;4;5;337;241;96;49.86
29.11.2009;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2006;Münchwilen;4721;Bichelsee-Balterswil;1813;895;22;10;863;587;276;49.37
29.11.2009;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2008;Weinfelden;4901;Birwinken;908;501;13;4;484;262;222;55.18
29.11.2009;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2002;Bischofszell;4471;Bischofszell;3473;1751;42;34;1675;718;957;50.42
29.11.2009;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2005;Kreuzlingen;4643;Bottighofen;1271;776;24;5;747;523;224;61.05
29.11.2009;Gesetz betreffend die Änderung der Verfassung des Kantons Thurgau;3;Obligatorisches Referendum;2006;Münchwilen;4723;Braunau;462;246;15;3;228;133;95;53.25
